timestamps,TP9,AF7,AF8,TP10,Right AUX
1786664747.9041502,15.758790728759498,-10.778799216040323,19.45545305652482,-2.7474169807544095,-2.519731925853821
1786664747.9080565,19.3857177443761,-5.111552818452326,25.71018539952018,-5.395457917813859,-1.0726885985343648
1786664747.9119627,20.00578639220815,-6.713731797439227,22.761487632442865,-7.7287797643582365,-6.126044044932471
1786664747.915869,29.502571566870117,-4.783115397406038,21.02153142169434,-5.210229997530083,-2.6729369613807186
1786664747.9197752,33.711866268797216,3.865453623287758,11.708955360955173,-10.782457488864623,-1.5815038192060946
1786664747.9236815,32.56581742011174,3.748580651618187,3.259425890724904,-18.144235011600312,-0.9540878075154673
1786664747.9275877,16.491094928069966,3.269300292378456,1.7570354453232016,-11.44056922026601,3.4464614935138727
1786664747.931494,20.83974334641702,5.889145599253227,-0.09282106485632191,-11.019636458868096,3.008896643842251
1786664747.9354002,12.329611512852797,0.05349803647848983,5.541470561087141,-12.135814955882683,3.802522806417796
1786664747.9393065,1.830364532745672,-5.244760451883344,4.897307431442299,-14.619398820853958,3.3075134385381184
1786664747.9432127,3.801747793972309,-0.18940358104815402,-4.02463725162495,-16.965226246141906,1.5317013445964567
1786664747.947119,-1.582470090407182,-0.8878170514793142,-4.708770809816821,-10.989053909707982,-3.7695506303114703
1786664747.9510252,-0.2285418723934205,-0.6969283208314443,-1.4816462567880877,-10.649489143793867,2.409955063660735
1786664747.9549315,1.0291275858882063,-11.08106864176725,-1.9535380919375114,-4.32959357162621,0.38242188695464535
1786664747.9588377,0.626260263042326,-11.925737047071799,-3.573025589666672,0.14236065656294483,5.24321301539291
1786664747.962744,-7.6593081350091685,-10.40881433966375,-5.359879973026213,1.4795835416909686,0.65471933130856
1786664747.9666502,-13.07941958028725,-17.449139390336267,3.9955409988534587,3.382867193700134,1.5960010639498055
1786664747.9705565,-20.196337229668583,-12.41164703171842,0.5113329037048944,0.21424223152634558,4.82916475234439
1786664747.9744627,-7.254544759752982,-6.7923397352623684,-2.1809457531885617,2.9495817528508295,1.3963300630944087
1786664747.978369,-9.101718925775204,-5.851962239823781,-11.461820089757143,2.9321051401433307,4.7535755321983
1786664747.9822752,-3.383996335403999,-8.004121064154933,-5.327822226358587,9.698538343653942,6.733135114158674
1786664747.9861815,6.9005995215393785,-16.379965345545102,-9.268479195329096,8.431611636238115,6.499520404882134
1786664747.9900877,10.306231678964467,-8.670847125907958,-10.912191394143951,-2.5238172548799485,5.814552111100469
1786664747.993994,19.75614247413644,-2.170948608506528,-7.568614835666637,7.082341099210653,4.222125562108855
1786664747.9979002,20.85250089305565,1.911054499539738,-8.258187278506657,0.4359449968756095,3.664357292482542
1786664748.0018065,24.304796828697096,0.9731403982831828,-3.7720402386269543,-0.5810241695157063,0.6118792386490832
1786664748.0057127,25.74641647807691,-3.697512857920942,-7.206781286428872,-1.6986719950629188,2.640651822866007
1786664748.009619,21.39912114366918,2.5710028346998133,-8.601526655427705,-0.5051043777761024,3.7751638317426868
1786664748.0135252,20.68966697357871,2.80741449829855,-11.769771285518322,-5.545862000798876,5.625579632932
1786664748.0174315,20.0753913269825,8.321670752690302,-11.131882970806435,-8.61770269179038,6.669800610334995
1786664748.0213377,19.63198879198768,10.736652647432118,-22.08732480268756,-0.5812362168615062,9.001968127418332
1786664748.025244,11.557603723890285,12.191316317083226,-22.647139150469087,-2.496687522822379,6.372556127639174
1786664748.0291502,18.11696410184434,11.008677837561796,-17.457049868059414,-1.3504906230421552,7.544828109562925
1786664748.0330565,1.8054995396084363,16.63136024507741,-20.08733395380168,-1.6219924222782187,3.484849111078952
1786664748.0369627,2.27250807981824,18.524114036969255,-18.49735862158922,5.756459218262534,4.963100019058268
1786664748.040869,-4.26135981780763,17.069353347548812,-14.531421944358314,5.582735438534073,4.6670969952579995
1786664748.0447752,-1.789500602538805,15.042914124128952,-8.965330340658872,14.652626672619103,7.349766245329446
1786664748.0486815,-12.562990380517352,24.859097616226222,-5.164275518468623,15.171625260262374,4.940244290513036
1786664748.0525877,-16.045697721502208,24.79812787016102,-8.142740986161465,10.888609388420482,7.288608435071433
1786664748.056494,-15.957742382760966,20.134791238023535,-2.7209988610243268,12.800552884002128,9.614083549155993
1786664748.0604002,-12.88197665317071,23.19953467687523,-4.707554305276281,22.425423307138203,8.73483469083078
1786664748.0643065,-6.096804243126684,19.028470735426552,-7.52475388841718,29.35759105617883,5.74501748850177
1786664748.0682127,-4.18783890056487,10.745459408074707,1.4706645888741958,35.397507852055895,1.0237283751030817
1786664748.072119,-2.9222335312279464,5.904140639166779,-2.5661312227543234,27.152154954951786,-1.2100127756532033
1786664748.0760252,-3.533904587484309,5.379723666289582,-1.3176340073429684,21.88242585685415,-3.136842291694017
1786664748.0799315,1.8422194751360272,4.754733990922151,-3.6116184383504253,25.64426559809111,2.1812369316860374
1786664748.0838377,3.1435295092227955,6.357400401331498,-4.225818401319096,27.978495048082248,1.1977464126235828
1786664748.087744,12.350445385775426,-2.481255787880606,-3.4696757138416237,28.50523356304788,4.062711977788007
1786664748.0916502,15.163506992027834,-2.318022547186267,1.192412465235566,21.040163057032284,7.519635696061111
1786664748.0955565,16.011408258198465,2.325694847972433,2.8493659960009294,14.76381383004756,3.4747198409786644
1786664748.0994627,16.54165254251388,-2.1943845731050744,-1.208402594696274,5.048783956328648,2.347540861332086
1786664748.103369,19.951767399140653,-8.095223469543527,-9.001141614870878,5.281160595026234,0.4310369972763558
1786664748.1072752,14.023781055168516,-14.073280788420115,-3.9320783182171772,3.1930845690916057,1.0891252264675535
